id;language;gender;year;degree;access
u000818;ES;M;1979;0;Started
u000819;CA;M;1963;0;Started
u000820;CA;F;1959;0;Yes
u000821;CA;M;1972;0;No
u000822;ES;M;1972;0;No
u000823;CA;M;1964;0;Started
u000824;CA;M;1977;0;Yes
u000825;ES;M;1965;0;Started
u000826;CA;M;1969;0;No
u000827;ES;M;1966;0;Yes
u000828;ES;M;1968;0;No
u000829;CA;M;1960;0;Yes
u000830;ES;F;1962;0;Started
u000831;ES;F;1972;0;Started
u000832;CA;F;1967;0;Yes
u000833;CA;M;1966;0;No
u000834;CA;F;1968;1;No
u000835;CA;M;1964;0;Started
u000836;ES;M;1970;0;Yes
u000837;ES;F;1970;0;Started
u000838;ES;F;1962;0;Started
u000839;CA;M;1968;0;Started
u000840;CA;M;1972;0;Yes
u000841;CA;M;1969;0;Started
u000842;ES;F;1975;0;Started
u000843;CA;M;1953;0;No
u000844;CA;M;1962;0;Started
u000845;CA;F;1972;0;Yes
u000846;CA;M;1977;0;Yes
u000847;CA;M;1970;0;No
u000848;CA;F;1970;0;No
u000849;CA;M;1967;0;No
u000850;CA;F;1963;0;No
u000851;CA;M;1964;0;Started
u000852;CA;M;1963;1;No
u000853;ES;F;1960;0;No
u000854;ES;M;1969;0;No
u000855;CA;M;1970;0;Started
u000856;CA;M;1963;0;Started
u000857;CA;F;1962;0;No
u000858;ES;M;1970;0;Started
u000859;ES;M;1971;0;Started
u000860;ES;M;1963;0;Started
u000861;ES;F;1972;0;Yes
u000862;ES;M;1970;0;Started
u000863;ES;F;1973;0;Yes
u000864;ES;M;1960;0;Yes
u000865;ES;F;1971;0;Yes
u000866;ES;M;1967;0;Started
u000867;ES;F;1965;0;Started
u000868;CA;F;1969;0;Started
u000869;ES;M;1970;1;Yes
u000870;CA;F;1976;0;Yes
u000871;CA;M;1965;0;Started
u000872;ES;M;1968;0;Started
u000873;ES;M;1968;0;Yes
u000874;ES;F;1964;0;Yes
u000875;ES;M;1970;0;Yes
u000876;ES;F;1973;0;Yes
u000877;CA;M;1967;0;Yes
u000878;ES;F;1976;0;Yes
u000879;CA;F;1974;1;No
u000880;CA;M;1967;0;Started
u000881;ES;F;1974;0;Yes
u000882;ES;F;1970;0;No
u000883;ES;M;1964;0;Started
u000884;ES;M;1966;0;Yes
u000885;ES;M;1967;0;Started
u000886;ES;F;1968;0;Started
u000887;CA;M;1969;0;Yes
u000888;ES;M;1972;0;Yes
u000889;ES;M;1973;0;Started
u000890;ES;F;1965;0;No
u000891;ES;F;1965;0;No
u000892;CA;F;1967;0;Started
u000893;CA;F;1970;1;Yes
u000894;CA;F;1970;0;No
u000895;CA;F;1968;0;Started
u000896;CA;M;1968;0;No
u000897;CA;M;1970;1;Yes
u000898;CA;F;1967;1;Started
u000899;ES;M;1974;0;No
u000900;ES;M;1969;0;No
u000901;ES;M;1971;0;Yes
u000902;CA;M;1966;0;Started
u000903;ES;F;1970;0;Started
u000904;CA;F;1961;0;Started
u000905;ES;F;1961;1;No
u000906;CA;M;1976;1;Started
u000907;CA;M;1963;0;Started
u000908;ES;M;1976;0;Started
u000909;CA;M;1966;0;Yes
u000910;CA;F;1958;0;Yes
u000911;ES;M;1957;0;Yes
u000912;ES;M;1963;0;Started
u000913;ES;F;1966;0;No
u000914;ES;M;1969;0;Yes
u000915;CA;M;1958;0;No
u000916;ES;M;1969;0;Started
u000917;CA;M;1956;0;Started
u000918;CA;F;1967;0;No
u000919;ES;F;1960;0;Yes
u000920;CA;M;1973;0;No
u000921;CA;M;1967;0;Started
u000922;ES;F;1968;0;No
u000923;ES;F;1967;0;Yes
u000924;ES;F;1967;1;Started
u000925;ES;M;1967;0;Started
u000926;ES;F;1961;0;Yes
u000927;CA;M;1953;1;Yes
u000928;ES;F;1967;0;Yes
u000929;ES;M;1963;0;Yes
u000930;ES;F;1963;1;No
u000931;ES;M;1966;0;No
u000932;CA;F;1974;0;Started
u000933;ES;M;1967;1;Started
u000934;ES;M;1957;1;Started
u000935;ES;M;1973;1;No
u000936;CA;M;1967;0;No
u000937;CA;M;1965;0;Yes
u000938;ES;M;1962;0;Yes
u000939;ES;M;1967;0;Started
u000940;ES;M;1963;1;Yes
u000941;CA;M;1962;0;No
u000942;ES;M;1969;0;No
u000943;CA;M;1968;0;No
u000944;CA;M;1975;0;Started
u000945;ES;F;1964;0;Yes
u000946;CA;M;1965;0;Started
u000947;ES;M;1969;0;Started
u000948;ES;F;1966;0;Started
u000949;CA;F;1970;0;No
u000950;ES;M;1972;0;Started
u000951;CA;M;1971;1;No
u000952;CA;M;1969;1;No
u000953;ES;F;1973;0;Yes
u000954;ES;M;1966;0;Yes
u000955;ES;M;1965;0;Started
u000956;ES;M;1970;0;Started
u000957;ES;F;1958;1;Started
u000958;ES;F;1976;1;No
u000959;ES;M;1971;0;Yes
u000960;ES;M;1966;0;Yes
u000961;CA;M;1962;0;Started
u000962;ES;F;1972;0;No
u000963;CA;M;1962;0;Started
u000964;CA;M;1974;0;No
u000965;ES;M;1965;0;Yes
u000966;CA;M;1966;1;Started
u000967;CA;F;1958;0;No
u000968;CA;M;1963;0;Started
u000969;ES;M;1979;0;No
u000970;ES;M;1963;1;No
u000971;ES;F;1974;0;Started
u000972;CA;M;1974;0;Started
u000973;CA;M;1974;0;No
u000974;ES;F;1968;0;Yes
u000975;CA;M;1965;0;Yes
u000976;ES;F;1964;1;No
u000977;ES;M;1972;0;Started
u000978;CA;M;1971;0;Started
u000979;CA;F;1967;0;Yes
u000980;CA;M;1968;0;Started
u000981;CA;M;1965;0;Yes
u000982;ES;M;1969;0;Started
u000983;ES;M;1969;0;Started
u000984;ES;M;1966;1;No
u000985;CA;M;1971;0;Started
u000986;ES;F;1963;0;Started
u000987;CA;M;1965;1;Started
u000988;ES;F;1968;0;No
u000989;CA;M;1958;0;No
u000990;ES;M;1970;0;No
u000991;ES;M;1959;0;No
u000992;ES;M;1972;0;Started
u000993;CA;M;1970;0;No
u000994;ES;M;1955;0;Yes
u000995;CA;M;1952;1;Yes
u000996;ES;M;1963;0;Yes
u000997;ES;F;1966;0;No
u000998;ES;M;1961;0;Started
u000999;ES;M;1973;0;Started
u001000;ES;M;1967;0;No
u001001;ES;F;1972;0;Started
u001002;CA;F;1971;0;Yes
u001003;CA;M;1963;0;Started
u001004;ES;M;1973;0;Started
u001005;ES;F;1976;1;No
u001006;CA;F;1963;0;Yes
u001007;ES;F;1962;0;Yes
u001008;ES;M;1968;0;No
u001009;ES;M;1959;0;No
u001010;ES;M;1962;0;No
u001011;ES;F;1957;0;No
u001012;ES;M;1961;1;Started
u001013;CA;M;1964;1;Started
u001014;ES;M;1971;0;Started
u001015;ES;M;1964;0;Started
u001016;ES;M;1965;0;Started
u001017;CA;F;1960;1;No
u001018;CA;M;1968;0;Started
u001019;ES;M;1972;0;No
u001020;ES;M;1972;1;Yes
u001021;ES;M;1978;0;Yes
u001022;CA;F;1965;0;No
u001023;CA;M;1974;0;Started
u001024;CA;M;1955;1;Started
u001025;ES;F;1966;1;Yes
u001026;ES;F;1966;0;Yes
u001027;ES;F;1975;1;Yes
u001028;CA;F;1970;0;Yes
u001029;ES;F;1974;1;No
u001030;ES;M;1964;1;No
u001031;ES;M;1967;0;No
u001032;ES;F;1971;0;No
u001033;ES;F;1971;0;Started
u001034;ES;M;1963;0;Yes
u001035;ES;M;1974;0;Started
u001036;CA;M;1969;1;Yes
u001037;ES;M;1975;1;Yes
u001038;CA;M;1968;1;No
u001039;CA;F;1972;1;Yes
u001040;CA;M;1968;1;Started
u001041;ES;F;1968;1;No
u001042;ES;M;1965;0;No
u001043;CA;M;1969;0;Yes
u001044;ES;M;1967;0;Started
u001045;CA;F;1965;0;Yes
u001046;CA;M;1968;0;Started
u001047;ES;M;1971;0;Yes
u001048;ES;F;1967;0;Started
u001049;CA;F;1972;0;No
u001050;ES;M;1965;0;Yes
u001051;CA;M;1972;1;No
u001052;CA;M;1969;0;Started
u001053;ES;M;1960;0;No
u001054;ES;M;1971;0;No
u001055;ES;M;1967;0;Yes
u001056;ES;F;1973;0;Yes
u001057;ES;M;1975;0;Started
u001058;ES;M;1965;0;Started
u001059;ES;M;1966;0;No
u001060;ES;M;1970;0;Yes
u001061;CA;M;1968;1;No
u001062;ES;M;1961;1;No
u001063;ES;F;1978;0;Started
u001064;CA;F;1959;0;Started
u001065;ES;F;1960;0;Started
u001066;ES;F;1969;0;Started
u001067;ES;M;1968;0;Started
u001068;ES;F;1973;1;Yes
u001069;ES;M;1966;0;Yes
u001070;ES;M;1962;0;Yes
u001071;CA;M;1963;0;Started
u001072;ES;F;1966;0;No
u001073;ES;F;1964;0;Started
u001074;ES;F;1971;0;No
u001075;ES;M;1974;0;Started
u001076;CA;M;1971;0;Started
u001077;CA;F;1980;0;Yes
u001078;ES;M;1964;0;No
u001079;CA;M;1968;0;No
u001080;CA;M;1966;0;Yes
u001081;ES;F;1967;0;Yes
u001082;ES;F;1964;1;Yes
u001083;ES;M;1968;0;Started
u001084;ES;F;1972;0;Started
u001085;ES;F;1965;0;Yes
u001086;CA;F;1962;1;No
u001087;ES;F;1975;0;Yes
u001088;CA;F;1976;0;No
u001089;CA;F;1970;0;Started
u001090;ES;M;1959;1;Started
u001091;ES;F;1969;0;Started
u001092;ES;M;1970;0;Started
u001093;ES;M;1975;0;Yes
u001094;ES;M;1973;1;Started
u001095;ES;M;1966;0;Yes
u001096;ES;M;1965;1;No
u001097;CA;F;1963;0;Started
u001098;CA;M;1965;0;No
u001099;ES;M;1973;1;Yes
u001100;ES;F;1976;1;No
u001101;ES;F;1965;0;Started
u001102;ES;M;1961;0;No
u001103;ES;F;1966;0;Yes
u001104;ES;F;1965;1;Started
u001105;CA;M;1969;0;Started
u001106;CA;F;1977;0;No
u001107;CA;M;1966;1;Started
u001108;ES;F;1960;1;No
u001109;ES;F;1974;0;Yes
u001110;CA;M;1969;0;No
u001111;ES;F;1975;1;Started
u001112;ES;F;1963;0;No
u001113;ES;M;1960;0;Yes
u001114;ES;M;1961;0;No
u001115;CA;M;1966;0;Started
u001116;CA;F;1969;0;No
u001117;CA;F;1968;1;Started
u001118;ES;M;1966;0;Started
u001119;CA;M;1969;1;Started
u001120;ES;M;1969;0;Started
u001121;ES;M;1968;0;Yes
u001122;ES;F;1976;0;Yes
u001123;CA;M;1961;0;Yes
u001124;ES;M;1966;1;Started
u001125;ES;M;1964;1;Started
u001126;ES;M;1964;0;Yes
u001127;ES;F;1964;0;Yes
u001128;ES;F;1970;0;Yes
u001129;CA;M;1979;0;No
u001130;ES;F;1966;0;Yes
u001131;CA;M;1961;0;Yes
u001132;CA;F;1978;0;Yes
u001133;ES;F;1965;0;Started
u001134;CA;M;1971;0;Started
u001135;CA;M;1964;0;Started
u001136;ES;M;1973;0;Yes
u001137;ES;M;1971;1;Started
u001138;CA;F;1960;0;Started
u001139;CA;M;1967;1;Started
u001140;ES;M;1964;0;No
u001141;ES;M;1971;0;No
u001142;CA;M;1964;1;Started
u001143;CA;F;1967;1;Started
u001144;ES;M;1973;1;Started
u001145;ES;M;1971;1;Yes
u001146;ES;M;1968;0;Started
u001147;ES;M;1966;0;Started
u001148;CA;F;1967;0;No
u001149;ES;F;1961;0;Started
u001150;ES;F;1971;0;Yes
u001151;CA;M;1969;0;No
u001152;ES;M;1973;0;No
u001153;CA;M;1969;0;Started
u001154;ES;M;1969;1;Started
u001155;CA;F;1971;0;No
u001156;ES;M;1956;0;Started
u001157;ES;M;1970;0;Started
u001158;ES;M;1967;0;Started
u001159;CA;F;1975;1;Started
u001160;ES;M;1962;0;No
u001161;ES;M;1969;0;No
u001162;ES;M;1972;0;No
u001163;ES;M;1975;0;Yes
u001164;ES;F;1965;0;No
u001165;CA;M;1974;0;Yes
u001166;ES;M;1970;1;Started
u001167;ES;F;1966;0;Started
u001168;CA;M;1953;0;No
u001169;CA;M;1961;1;Started
u001170;CA;F;1966;0;Yes
u001171;CA;F;1965;0;Yes
u001172;CA;F;1969;0;No
u001173;ES;M;1971;0;No
u001174;ES;M;1970;0;Started
u001175;CA;F;1974;0;Started
u001176;CA;M;1962;1;Started
u001177;ES;M;1972;1;Started
u001178;ES;M;1968;0;No
u001179;ES;M;1961;0;Yes
u001180;CA;M;1969;0;Yes
u001181;CA;F;1971;1;No
u001182;ES;M;1964;0;Yes
u001183;ES;F;1973;0;No
u001184;ES;M;1964;0;No
u001185;CA;M;1964;1;Started
u001186;ES;M;1973;0;Started
u001187;ES;M;1965;0;Started
u001188;ES;F;1965;0;Yes
u001189;CA;M;1974;0;No
u001190;ES;M;1961;0;No
u001191;ES;M;1969;0;Started
u001192;ES;M;1974;0;Started
u001193;ES;M;1963;0;Started
u001194;ES;M;1968;0;Started
u001195;CA;M;1958;0;No
u001196;CA;M;1974;0;Started
u001197;ES;M;1967;0;Yes
u001198;ES;F;1963;0;Yes
u001199;CA;F;1962;1;Started
u001200;CA;M;1964;0;Yes
u001201;ES;M;1964;0;Started
u001202;ES;M;1967;0;Started
u001203;ES;M;1965;1;No
u001204;ES;M;1977;0;Started
u001205;ES;F;1971;0;Started
u001206;ES;F;1964;0;Started
u001207;ES;M;1959;0;Yes
u001208;CA;F;1971;0;Started
u001209;CA;F;1961;1;Started
u001210;CA;F;1968;0;Yes
u001211;CA;M;1965;0;Started
u001212;ES;M;1976;1;Started
u001213;ES;F;1976;0;Yes
u001214;CA;F;1962;1;Started
u001215;CA;M;1966;0;Yes
u001216;ES;F;1970;0;No
u001217;ES;M;1965;0;Started
u001218;ES;F;1968;0;No
u001219;CA;F;1965;0;Started
u001220;CA;M;1959;0;No
u001221;ES;M;1972;1;Started
u001222;CA;M;1963;0;Started
u001223;ES;M;1965;0;No
u001224;ES;F;1970;0;Started
u001225;CA;F;1960;1;Started
u001226;CA;M;1973;0;Yes
u001227;CA;F;1970;0;Started
u001228;ES;F;1960;1;Yes
u001229;ES;M;1964;1;Yes
u001230;ES;M;1964;0;No
u001231;CA;M;1966;0;Yes
u001232;ES;M;1968;0;Started
u001233;ES;M;1964;1;Yes
u001234;CA;M;1964;0;Started
u001235;CA;M;1964;0;Yes
u001236;ES;M;1965;1;No
u001237;ES;M;1962;0;Started
u001238;CA;M;1972;0;Started
u001239;ES;M;1968;0;No
u001240;CA;F;1969;0;Started
u001241;CA;F;1972;0;Started
u001242;ES;F;1961;1;No
u001243;ES;M;1967;0;Started
u001244;ES;M;1969;1;Yes
u001245;ES;F;1963;0;Yes
u001246;CA;F;1963;0;Started
u001247;ES;M;1973;0;Started
u001248;CA;F;1960;0;Yes
u001249;ES;F;1971;0;Started
u001250;ES;M;1969;1;Started
u001251;CA;M;1971;0;Yes
u001252;ES;M;1966;0;No
u001253;CA;F;1967;0;Yes
u001254;CA;M;1962;0;Yes
u001255;CA;M;1973;1;Started
u001256;ES;F;1965;0;Started
u001257;ES;F;1960;1;Yes
u001258;CA;F;1968;0;Yes
u001259;CA;F;1975;0;Yes
u001260;CA;M;1966;0;No
u001261;ES;M;1968;0;Started
u001262;ES;F;1970;0;Yes
u001263;CA;F;1965;0;Started
u001264;ES;F;1960;0;Yes
u001265;ES;F;1965;0;Yes
u001266;ES;F;1971;0;Started
u001267;CA;M;1966;0;Yes
u001268;CA;M;1968;0;No
u001269;CA;M;1964;0;Started
u001270;CA;M;1963;0;No
u001271;ES;F;1976;0;Started
u001272;CA;F;1964;0;No
u001273;ES;F;1976;0;Started
u001274;CA;F;1969;0;Yes
u001275;ES;M;1966;0;No
u001276;ES;M;1965;0;No
u001277;ES;M;1972;0;Started
u001278;ES;M;1968;0;Started
u001279;ES;F;1976;0;Started
u001280;CA;F;1966;0;Yes
u001281;ES;F;1966;0;Yes
u001282;ES;M;1965;1;Started
u001283;CA;M;1969;0;Started
u001284;CA;F;1967;0;Started
u001285;CA;M;1959;0;No
u001286;ES;M;1972;0;Started
u001287;CA;M;1966;0;No
u001288;CA;M;1965;0;Started
u001289;CA;F;1961;1;Started
u001290;ES;F;1973;0;Yes
u001291;ES;M;1959;1;Started
u001292;CA;M;1969;0;Yes
u001293;CA;M;1963;0;Started
u001294;ES;M;1966;1;Started
u001295;ES;M;1969;0;Started
u001296;ES;F;1965;0;Started
u001297;CA;F;1975;0;Yes
u001298;ES;M;1976;0;Yes
u001299;CA;F;1973;1;Yes
u001300;ES;F;1965;1;No
u001301;ES;M;1969;0;Started
u001302;ES;M;1967;0;No
u001303;ES;F;1971;0;Yes
u001304;ES;M;1979;0;Started
u001305;ES;M;1962;1;Started
u001306;ES;F;1972;0;Started
u001307;ES;F;1963;1;Started
u001308;CA;M;1955;1;Started
u001309;CA;F;1968;0;Started
u001310;ES;F;1961;0;Started
u001311;ES;M;1963;1;No
u001312;CA;M;1978;0;No
u001313;ES;F;1970;0;Yes
u001314;ES;M;1969;1;Yes
u001315;ES;M;1975;0;Started
u001316;CA;M;1972;0;No
u001317;ES;F;1969;0;Yes
u001318;ES;M;1967;0;No
u001319;CA;F;1966;1;Yes
u001320;ES;M;1959;0;Yes
u001321;ES;F;1969;0;Started
u001322;ES;M;1960;0;Started
u001323;CA;F;1972;0;No
u001324;ES;M;1968;0;Started
u001325;ES;F;1968;0;No
u001326;ES;M;1977;0;Yes
u001327;CA;F;1970;0;Yes
u001328;CA;M;1971;1;Started
u001329;ES;F;1970;0;Started
u001330;CA;M;1965;0;Yes
u001331;CA;M;1972;1;Started
u001332;ES;M;1964;0;No
u001333;CA;M;1970;0;Yes
u001334;CA;F;1966;0;Started
u001335;ES;F;1969;0;Started
u001336;ES;M;1972;0;No
u001337;CA;F;1958;0;Started
u001338;CA;M;1968;0;No
u001339;ES;M;1975;0;Started
u001340;ES;F;1968;1;Yes
u001341;CA;M;1960;0;Yes
u001342;ES;F;1965;0;Started
u001343;CA;M;1966;0;Started
u001344;CA;M;1971;0;No
u001345;CA;M;1968;0;Started
u001346;ES;M;1966;0;Yes
u001347;CA;M;1962;1;Yes
u001348;CA;M;1965;0;Yes
u001349;CA;M;1977;0;Yes
u001350;ES;M;1956;0;Started
u001351;ES;F;1960;0;No
u001352;CA;M;1970;0;Yes
u001353;CA;F;1962;0;Yes
u001354;ES;M;1966;0;Started
u001355;ES;M;1960;1;No
u001356;ES;M;1968;0;Yes
u001357;ES;M;1975;0;Yes
u001358;ES;M;1973;0;Started
u001359;CA;M;1970;0;Started
u001360;CA;F;1960;0;No
u001361;ES;F;1966;0;Yes
u001362;ES;M;1958;0;Started
u001363;ES;F;1966;0;Started
u001364;ES;M;1972;0;Started
u001365;ES;M;1964;0;Started
u001366;ES;M;1968;0;Started
u001367;CA;M;1964;0;Yes
u001368;ES;M;1972;0;No
u001369;ES;M;1966;0;No
u001370;CA;F;1964;0;Started
u001371;ES;F;1964;0;Started
u001372;CA;M;1965;0;Started
u001373;ES;M;1965;0;No
u001374;ES;F;1961;0;Yes
u001375;CA;M;1964;0;Yes
u001376;ES;M;1966;1;No
u001377;ES;F;1978;0;Yes
u001378;CA;F;1971;0;Yes
u001379;ES;F;1967;0;Yes
u001380;CA;F;1979;1;Yes
u001381;CA;M;1971;0;Started
u001382;ES;M;1975;0;Yes
u001383;CA;M;1971;0;Started
u001384;ES;F;1971;0;Started
u001385;ES;M;1968;0;Yes
u001386;ES;M;1961;0;Started
u001387;ES;M;1966;0;Started
u001388;ES;M;1968;0;Started
u001389;ES;M;1968;1;Yes
u001390;ES;M;1966;0;Yes
u001391;ES;F;1973;1;Yes
u001392;CA;M;1964;1;Started
u001393;ES;M;1970;0;Yes
u001394;ES;F;1966;0;Started
u001395;CA;M;1974;0;No
u001396;ES;F;1971;1;Yes
u001397;CA;M;1968;0;Yes
u001398;CA;M;1967;0;Yes
u001399;ES;M;1957;0;Started
u001400;CA;F;1966;0;No
u001401;ES;F;1969;0;Yes
u001402;CA;F;1973;0;Yes
u001403;ES;M;1968;0;Started
u001404;ES;M;1970;0;No
u001405;ES;F;1966;0;Yes
u001406;ES;M;1967;0;Yes
u001407;CA;M;1973;0;No
u001408;ES;F;1964;1;Started
u001409;CA;F;1972;1;Yes
u001410;ES;M;1965;0;Started
u001411;ES;M;1966;0;Yes
u001412;ES;M;1966;0;Yes
u001413;ES;F;1969;0;Started
u001414;ES;M;1976;1;Yes
u001415;CA;M;1962;0;Yes
u001416;ES;F;1969;0;Yes
u001417;ES;M;1973;0;No
u001418;ES;F;1972;1;Started
u001419;ES;F;1967;0;Yes
u001420;ES;M;1972;0;Yes
u001421;ES;M;1959;0;Started
u001422;CA;F;1967;0;Started
u001423;ES;F;1968;1;No
u001424;ES;M;1964;0;Started
u001425;CA;F;1964;1;Started
u001426;CA;F;1972;0;No
u001427;ES;M;1969;0;No
u001428;ES;F;1965;0;Started
u001429;ES;F;1966;0;No
u001430;CA;F;1963;1;Started
u001431;ES;F;1971;1;Started
u001432;ES;M;1969;0;No
u001433;ES;F;1961;0;Started
u001434;ES;M;1971;0;Started
u001435;ES;M;1964;1;Started
u001436;ES;M;1970;0;Yes
u001437;ES;M;1976;0;No
u001438;CA;F;1967;0;Started
u001439;CA;M;1960;0;Started
u001440;CA;F;1957;0;Yes
u001441;ES;M;1974;0;Yes
u001442;ES;M;1964;0;Yes
u001443;ES;F;1965;1;Started
u001444;ES;F;1965;0;Started
u001445;CA;M;1961;0;Yes
u001446;ES;M;1966;0;Yes
u001447;CA;F;1964;0;Started
u001448;ES;M;1967;1;Started
u001449;ES;M;1966;0;No
u001450;ES;M;1969;0;Yes
u001451;CA;F;1973;0;Started
u001452;ES;F;1969;1;Yes
u001453;ES;M;1959;0;Started
u001454;CA;F;1973;0;Yes
u001455;ES;M;1962;1;Started
u001456;ES;M;1963;1;Yes
u001457;ES;F;1963;0;Started
u001458;ES;F;1964;0;Yes
u001459;ES;M;1965;0;Started
u001460;ES;M;1978;1;No
u001461;CA;M;1967;0;Started
u001462;ES;M;1968;1;Started
u001463;CA;F;1973;1;No
u001464;ES;M;1974;0;Yes
u001465;ES;M;1966;1;Started
u001466;CA;M;1959;1;Started
u001467;ES;F;1965;1;Yes
u001468;ES;M;1964;0;Yes
u001469;ES;M;1968;0;Started
u001470;CA;M;1967;1;Started
u001471;ES;M;1975;1;Started
u001472;ES;M;1967;0;Started
u001473;CA;M;1962;0;No
u001474;ES;F;1964;1;Yes
u001475;CA;M;1957;1;Started
u001476;ES;M;1968;0;Started
u001477;ES;M;1971;0;Yes
u001478;ES;M;1968;0;No
u001479;CA;F;1969;0;Yes
u001480;ES;M;1965;0;Started
u001481;ES;F;1975;0;Yes
u001482;ES;M;1966;1;Started
u001483;ES;F;1964;1;Yes
u001484;CA;M;1961;1;Started
u001485;CA;M;1972;0;Started
u001486;ES;M;1963;0;Started
u001487;ES;M;1966;1;Started
u001488;CA;F;1968;0;Yes
u001489;ES;M;1973;1;Yes
u001490;CA;M;1970;1;Yes
u001491;ES;M;1970;0;Started
u001492;CA;F;1970;0;Yes
u001493;CA;F;1959;0;No
u001494;ES;M;1971;0;Started
u001495;ES;M;1966;0;Started
u001496;ES;M;1968;1;Started
u001497;CA;M;1965;0;Yes
u001498;ES;M;1974;0;Started
u001499;CA;F;1971;0;Yes
u001500;CA;F;1964;1;Yes
u001501;ES;M;1963;0;Started
u001502;ES;M;1967;0;Yes
u001503;CA;M;1970;0;No
u001504;CA;M;1970;0;Started
u001505;ES;M;1975;0;Started
u001506;ES;F;1970;0;Started
u001507;CA;M;1968;0;No
u001508;CA;M;1963;0;No
u001509;ES;F;1967;1;Started
u001510;CA;F;1965;0;Started
u001511;ES;F;1972;0;Yes
u001512;ES;M;1966;0;Started
u001513;CA;M;1966;1;No
u001514;CA;M;1969;0;Yes
u001515;CA;M;1969;0;Yes
u001516;ES;M;1961;0;Started
u001517;CA;F;1965;0;Started
u001518;ES;F;1971;0;No
u001519;ES;F;1970;0;Yes
u001520;ES;M;1969;0;Yes
u001521;CA;F;1977;0;Started
u001522;ES;M;1963;0;Yes
u001523;ES;F;1963;0;Started
u001524;CA;F;1966;0;No
u001525;CA;M;1972;0;Started
u001526;ES;F;1962;0;Yes
u001527;CA;M;1974;0;Started
u001528;CA;F;1964;0;Yes
u001529;ES;F;1968;0;Started
u001530;ES;F;1967;0;Started
u001531;CA;F;1957;0;Yes
u001532;CA;F;1965;0;Started
u001533;CA;M;1975;1;Started
u001534;ES;F;1968;0;Yes
u001535;ES;F;1975;1;Started
u001536;CA;F;1969;1;Yes
u001537;ES;M;1975;0;No
u001538;ES;M;1968;0;No
u001539;CA;M;1972;0;Started
u001540;ES;F;1974;0;Yes
u001541;ES;M;1975;1;No
u001542;CA;F;1968;0;Yes
u001543;ES;M;1967;0;No
u001544;ES;M;1962;0;Started
u001545;ES;F;1968;0;No
u001546;CA;M;1969;0;No
u001547;ES;M;1957;0;Started
u001548;CA;F;1969;1;Started
u001549;CA;F;1967;0;Yes
u001550;CA;M;1973;0;No
u001551;CA;F;1961;1;Started
u001552;CA;F;1970;0;Started
u001553;ES;M;1959;0;No
u001554;ES;M;1965;0;Yes
u001555;ES;F;1968;0;Started
u001556;ES;M;1966;0;Started
u001557;ES;M;1967;0;No
u001558;CA;M;1967;0;No
u001559;CA;M;1957;0;No
u001560;CA;M;1976;0;Started
u001561;CA;F;1964;0;Started
u001562;CA;F;1971;0;No
u001563;CA;M;1961;0;No
u001564;CA;M;1967;0;Started
u001565;ES;M;1965;0;Started
u001566;ES;F;1966;0;No
u001567;CA;M;1959;0;No
u001568;ES;M;1969;0;Yes
u001569;ES;M;1969;1;Yes
u001570;ES;F;1965;0;No
u001571;ES;M;1965;0;No
u001572;CA;F;1967;0;Yes
u001573;ES;F;1971;1;Yes
u001574;ES;M;1977;0;Started
u001575;ES;M;1957;0;Started
u001576;CA;M;1973;0;No
u001577;ES;M;1961;0;No
u001578;ES;F;1971;1;Yes
u001579;ES;M;1963;0;Started
u001580;ES;F;1969;0;Yes
u001581;CA;F;1966;1;No
u001582;ES;M;1962;0;Yes
u001583;ES;M;1970;0;Started
u001584;ES;F;1957;0;No
u001585;ES;F;1971;0;Yes
u001586;ES;F;1963;1;No
u001587;CA;M;1964;0;Started
u001588;CA;M;1975;0;Yes
u001589;CA;M;1971;1;Started
u001590;ES;M;1963;0;Started
u001591;CA;F;1967;0;Started
u001592;ES;F;1965;1;Yes
u001593;ES;F;1968;1;Yes
u001594;ES;F;1966;0;Yes
u001595;ES;M;1974;1;Yes
u001596;CA;F;1970;0;No
u001597;ES;M;1962;0;Started
u001598;CA;M;1963;0;Started
u001599;CA;F;1966;0;Started
u001600;CA;F;1968;0;Started
u001601;CA;F;1965;0;Yes
u001602;ES;M;1962;0;Yes
u001603;CA;F;1962;1;Started
u001604;ES;F;1968;0;Started
u001605;ES;F;1970;0;No
u001606;CA;F;1964;0;Started
u001607;CA;M;1968;0;Started
u001608;ES;M;1965;1;No
u001609;ES;M;1973;1;Started
u001610;ES;M;1963;1;No
u001611;ES;F;1971;0;No
u001612;ES;M;1965;1;Yes
u001613;ES;F;1963;0;No
u001614;ES;M;1967;0;Yes
u001615;CA;M;1971;0;Yes
u001616;ES;M;1974;0;Started
u001617;CA;F;1964;0;Started
u001618;CA;M;1955;0;Started
u001619;CA;M;1962;0;Started
u001620;CA;M;1968;0;Started
u001621;ES;F;1965;1;No
u001622;ES;M;1963;0;Yes
u001623;CA;F;1962;0;No
u001624;ES;M;1967;0;Started
u001625;CA;F;1960;0;Started
u001626;CA;M;1963;1;No
u001627;CA;M;1967;0;Started
u001628;CA;F;1963;0;No
u001629;ES;M;1970;1;Started
u001630;ES;M;1972;0;Yes
u001631;CA;M;1964;0;Yes
u001632;ES;M;1964;0;Started
u001633;CA;M;1962;0;Started
u001634;ES;M;1973;0;Yes
u001635;ES;M;1970;1;Started
u001636;ES;M;1974;0;Yes
