id;semester;course;mark
u000098;2016/2;A40;NP
u000098;2017/1;A01;A
u000099;2022/1;A57;A
u000099;2022/1;A55;NO
u000099;2022/1;A45;NP
u000100;2002/2;A24;NP
u000100;2003/1;A51;SU
u000100;2003/1;A21;NP
u000100;2003/2;A39;NO
u000100;2003/2;A11;NO
u000100;2003/2;A12;SU
u000101;2011/1;A29;SU
u000101;2011/1;A17;SU
u000101;2011/1;A36;SU
u000102;2015/1;A17;A
u000102;2015/1;A52;NO
u000102;2015/1;A49;A
u000102;2015/1;A25;SU
u000103;2015/1;A49;NO
u000103;2015/1;A24;A
u000104;2014/1;A22;A
u000104;2014/1;A44;NO
u000104;2014/2;A57;A
u000104;2014/2;A21;SU
u000104;2014/2;A43;NP
u000104;2015/1;A19;NO
u000104;2015/1;A51;SU
u000104;2015/1;A60;NP
u000104;2015/1;A06;NP
u000104;2015/2;A24;A
u000104;2015/2;A58;A
u000104;2016/1;A36;NP
u000104;2016/1;A21;SU
u000104;2016/1;A33;A
u000104;2016/1;A08;NP
u000104;2016/2;A20;A
u000104;2016/2;A10;SU
u000105;2011/2;A26;NO
u000105;2011/2;A58;NO
u000105;2011/2;A41;A
u000106;2018/1;A52;NP
u000106;2018/1;A05;A
u000106;2018/1;A06;A
u000106;2018/1;A38;A
u000106;2018/1;A39;SU
u000106;2018/2;A12;NO
u000106;2018/2;A33;NP
u000107;2009/1;A44;NP
u000107;2009/1;A03;A
u000107;2009/2;A51;A
u000107;2009/2;A28;A
u000107;2009/2;A41;SU
u000107;2009/2;A53;A
u000107;2010/1;A41;EX
u000107;2010/1;A06;SU
u000107;2011/1;A11;A
u000107;2012/1;A42;NP
u000107;2012/1;A04;SU
u000107;2012/1;A26;SU
u000107;2012/1;A56;SU
u000107;2012/2;A23;SU
u000107;2012/2;A45;A
u000107;2012/2;A39;NO
u000108;2001/1;A47;NP
u000108;2001/1;A14;SU
u000108;2001/2;A14;A
u000108;2002/1;A31;EX
u000108;2002/2;A58;A
u000108;2002/2;A36;A
u000108;2003/1;A13;SU
u000108;2003/2;A60;NO
u000108;2003/2;A18;SU
u000108;2003/2;A47;A
u000108;2004/1;A17;SU
u000108;2004/2;A29;NP
u000108;2004/2;A53;A
u000108;2005/1;A37;A
u000108;2005/1;A21;A
u000108;2005/2;A12;NP
u000108;2005/2;A04;SU
u000108;2005/2;A13;A
u000108;2006/1;A39;NP
u000108;2006/1;A22;A
u000108;2006/2;A49;NO
u000108;2006/2;A12;A
u000108;2006/2;A50;NO
u000108;2007/1;A32;NO
u000108;2007/1;A33;A
u000108;2007/2;A06;SU
u000108;2008/1;A05;A
u000108;2008/1;A46;NO
u000109;2000/2;A11;NO
u000109;2000/2;A50;NP
u000109;2001/1;A32;NP
u000109;2001/1;A03;SU
u000109;2001/2;A21;SU
u000109;2002/1;A32;SU
u000109;2002/1;A44;NO
u000109;2002/1;A58;A
u000109;2002/2;A19;A
u000109;2002/2;A59;SU
u000109;2002/2;A57;NO
u000109;2003/1;A02;A
u000109;2003/1;A09;A
u000109;2003/2;A14;SU
u000109;2003/2;A14;SU
u000109;2004/1;A04;A
u000109;2004/1;A12;A
u000109;2004/1;A38;NO
u000109;2004/2;A20;NO
u000109;2004/2;A52;EX
u000109;2004/2;A18;NO
u000109;2004/2;A33;SU
u000109;2005/1;A49;NP
u000109;2005/1;A14;NP
u000109;2005/1;A43;NO
u000109;2005/1;A56;NP
u000109;2005/2;A27;NP
u000109;2005/2;A48;EX
u000109;2006/1;A30;A
u000109;2006/1;A36;NO
u000109;2006/1;A31;NO
u000109;2006/2;A59;A
u000109;2007/1;A13;NO
u000109;2007/1;A07;SU
u000109;2007/1;A51;A
u000109;2007/2;A34;NO
u000109;2007/2;A39;NO
u000109;2008/1;A24;A
u000110;2014/1;A10;A
u000110;2014/1;A13;A
u000110;2014/1;A47;NO
u000110;2014/1;A04;NO
u000110;2014/2;A32;SU
u000110;2014/2;A53;A
u000110;2015/1;A14;NP
u000110;2015/1;A50;NO
u000110;2015/1;A59;A
u000110;2015/1;A57;NO
u000111;2017/1;A16;SU
u000111;2017/1;A40;A
u000111;2017/1;A39;A
u000111;2017/2;A22;NO
u000111;2017/2;A46;NP
u000112;2015/2;A15;SU
u000112;2015/2;A05;NO
u000112;2015/2;A48;A
u000112;2016/1;A07;NO
u000112;2016/1;A50;A
u000112;2016/1;A01;NP
u000112;2016/1;A28;SU
u000112;2016/2;A55;NP
u000112;2016/2;A28;NP
u000113;2006/1;A04;A
u000113;2006/1;A35;A
u000113;2006/1;A16;NP
u000113;2006/1;A50;NP
u000114;2007/1;A12;A
u000114;2007/1;A11;NO
u000114;2007/1;A07;NO
u000114;2007/1;A39;NP
u000115;2010/1;A49;A
u000115;2010/1;A56;NO
u000115;2010/1;A60;EX
u000115;2010/1;A53;NO
u000115;2010/2;A48;A
u000115;2010/2;A39;SU
u000115;2010/2;A58;SU
u000115;2011/1;A44;SU
u000115;2011/1;A27;NP
u000115;2011/2;A46;A
u000115;2012/1;A32;SU
u000115;2012/1;A37;SU
u000116;2001/2;A44;SU
u000116;2001/2;A35;A
u000116;2001/2;A48;NP
u000116;2001/2;A27;A
u000116;2002/1;A04;SU
u000116;2002/1;A18;EX
u000116;2002/2;A20;NP
u000116;2002/2;A60;A
u000116;2002/2;A24;NO
u000116;2002/2;A56;NP
u000116;2003/1;A52;A
u000116;2003/1;A28;A
u000116;2003/2;A02;SU
u000116;2003/2;A16;SU
u000116;2004/2;A33;NP
u000116;2004/2;A31;SU
u000116;2004/2;A32;SU
u000116;2005/1;A19;NP
u000116;2005/1;A23;EX
u000116;2005/2;A59;A
u000116;2005/2;A34;A
u000116;2005/2;A46;SU
u000116;2006/1;A01;NO
u000116;2006/1;A13;SU
u000116;2006/1;A54;NP
u000116;2006/2;A20;EX
u000116;2006/2;A53;A
u000116;2007/1;A16;A
u000116;2007/1;A10;NO
u000116;2008/1;A12;NO
u000117;2004/2;A22;SU
u000117;2004/2;A15;NO
u000117;2004/2;A47;NP
u000117;2004/2;A50;NP
u000117;2005/1;A58;A
u000117;2005/1;A26;SU
u000117;2005/1;A41;A
u000117;2005/1;A28;NO
u000117;2005/2;A56;A
u000117;2005/2;A45;NO
u000117;2006/1;A39;A
u000117;2006/2;A06;NO
u000117;2006/2;A01;SU
u000117;2006/2;A50;NP
u000117;2007/1;A44;SU
u000117;2007/1;A30;NO
u000117;2007/1;A20;A
u000117;2007/2;A26;A
u000117;2007/2;A19;SU
u000117;2008/1;A53;SU
u000117;2008/2;A54;NP
u000117;2008/2;A29;SU
u000117;2008/2;A29;NP
u000117;2008/2;A51;NP
u000117;2009/1;A09;NO
u000117;2009/1;A46;EX
u000117;2009/1;A60;A
u000117;2009/2;A38;SU
u000117;2009/2;A40;A
u000117;2009/2;A23;A
u000117;2010/1;A43;SU
u000117;2010/1;A54;A
u000117;2010/1;A49;A
u000117;2010/2;A32;EX
u000117;2011/1;A02;SU
u000117;2011/2;A43;NP
u000117;2011/2;A59;NO
u000117;2011/2;A37;A
u000117;2012/1;A14;NO
u000117;2012/1;A35;NP
u000117;2013/1;A38;NO
u000117;2013/1;A05;A
u000118;2021/1;A50;SU
u000119;2022/1;A27;A
u000119;2022/1;A05;SU
u000119;2022/1;A40;NO
u000119;2022/1;A02;A
u000120;2019/1;A13;A
u000120;2019/1;A02;A
u000120;2019/1;A11;NO
u000120;2019/1;A31;A
u000120;2019/2;A46;A
u000120;2019/2;A03;NO
u000121;2009/1;A17;A
u000121;2009/1;A47;A
u000121;2009/1;A40;A
u000121;2009/1;A26;A
u000121;2009/2;A08;SU
u000122;2019/1;A03;A
u000122;2019/2;A52;A
u000122;2019/2;A24;A
u000122;2020/1;A40;SU
u000122;2020/1;A39;SU
u000122;2020/1;A46;NP
u000122;2020/1;A46;NP
u000123;2015/1;A41;NO
u000123;2015/1;A43;SU
u000123;2015/1;A33;A
u000123;2015/1;A38;SU
u000123;2015/2;A56;SU
u000123;2016/1;A22;NO
u000123;2016/1;A07;NP
u000123;2016/1;A02;SU
u000123;2016/1;A50;NO
u000124;2012/1;A21;NO
u000124;2012/1;A33;EX
u000124;2012/1;A48;NO
u000124;2012/1;A57;NP
u000125;2004/2;A33;A
u000125;2004/2;A52;NO
u000125;2005/1;A41;NP
u000125;2005/1;A46;A
u000125;2005/1;A03;NO
u000125;2005/1;A04;SU
u000125;2005/2;A02;A
u000125;2005/2;A18;SU
u000125;2005/2;A22;SU
u000125;2006/1;A25;A
u000125;2006/1;A34;A
u000125;2006/2;A44;NO
u000125;2006/2;A56;A
u000125;2006/2;A11;SU
u000126;2015/1;A23;A
u000126;2015/1;A43;A
u000127;2012/1;A10;NO
u000127;2012/1;A38;EX
u000127;2012/2;A09;NP
u000127;2012/2;A33;EX
u000127;2013/1;A25;NO
u000127;2013/1;A34;NP
u000127;2013/1;A22;EX
u000127;2013/1;A31;SU
u000127;2014/1;A29;A
u000127;2014/1;A08;A
u000127;2014/1;A41;NP
u000127;2015/1;A55;A
u000127;2015/2;A21;NO
u000127;2015/2;A26;SU
u000127;2016/2;A14;SU
u000127;2017/1;A36;NP
u000127;2017/1;A58;A
u000127;2017/1;A09;NO
u000127;2017/2;A44;NO
u000127;2017/2;A16;A
u000127;2017/2;A11;NO
u000127;2018/1;A28;NO
u000127;2018/1;A49;SU
u000128;2006/2;A23;A
u000128;2006/2;A55;NO
u000128;2007/1;A32;A
u000128;2007/1;A45;A
u000128;2007/1;A43;A
u000128;2007/1;A54;SU
u000128;2007/2;A56;A
u000128;2007/2;A10;A
u000128;2007/2;A59;A
u000128;2008/1;A40;A
u000128;2008/1;A01;NO
u000128;2008/2;A16;SU
u000128;2009/1;A53;NO
u000128;2009/1;A12;NO
u000129;2010/1;A21;SU
u000129;2010/1;A60;SU
u000129;2010/1;A36;SU
u000129;2010/2;A54;EX
u000129;2010/2;A37;A
u000129;2010/2;A21;SU
u000130;2022/1;A47;A
u000130;2022/1;A41;NO
u000130;2022/1;A15;A
u000131;2014/1;A11;SU
u000131;2014/1;A30;A
u000131;2014/2;A51;A
u000131;2014/2;A05;NP
u000132;2003/2;A22;A
u000132;2003/2;A36;NO
u000132;2004/2;A39;A
u000132;2004/2;A43;A
u000132;2004/2;A25;A
u000132;2004/2;A56;A
u000132;2004/2;A28;NO
u000132;2005/1;A52;NP
u000132;2005/1;A24;NP
u000132;2005/2;A35;A
u000132;2005/2;A02;A
u000132;2005/2;A50;SU
u000132;2005/2;A46;A
u000132;2006/1;A60;SU
u000132;2006/1;A21;NP
u000132;2006/1;A50;A
u000132;2006/1;A16;A
u000132;2007/1;A59;A
u000132;2007/1;A33;SU
u000132;2007/1;A03;SU
u000132;2007/1;A05;NP
u000132;2007/2;A52;NP
u000132;2008/1;A58;A
u000132;2008/1;A31;A
u000132;2008/1;A32;NO
u000132;2009/1;A57;A
u000132;2009/1;A24;SU
u000132;2010/2;A49;SU
u000132;2011/1;A09;SU
u000132;2011/1;A08;SU
u000132;2011/1;A40;A
u000132;2011/1;A06;A
u000133;2001/1;A56;NO
u000133;2001/1;A36;SU
u000133;2001/1;A21;A
u000134;2011/1;A24;A
u000134;2011/1;A15;NO
u000134;2011/1;A34;A
u000135;2020/1;A28;A
u000135;2020/1;A13;A
u000136;2009/2;A45;NO
u000136;2009/2;A46;A
u000137;2018/1;A38;SU
u000137;2018/1;A51;NP
u000137;2018/1;A17;A
u000138;2000/1;A34;A
u000138;2000/1;A30;SU
u000138;2000/2;A01;A
u000138;2001/1;A11;SU
u000138;2001/1;A39;A
u000138;2001/1;A40;SU
u000138;2002/1;A18;SU
u000138;2002/1;A59;NO
u000138;2002/1;A03;A
u000138;2002/1;A12;SU
u000138;2002/2;A28;NO
u000138;2003/1;A50;A
u000138;2003/1;A44;EX
u000138;2003/2;A27;A
u000138;2003/2;A54;A
u000138;2003/2;A38;A
u000138;2004/1;A41;SU
u000138;2004/2;A45;SU
u000138;2004/2;A05;NO
u000138;2004/2;A41;NO
u000138;2005/1;A60;NO
u000138;2005/2;A26;SU
u000138;2006/1;A47;SU
u000138;2006/2;A57;A
u000138;2007/1;A40;SU
u000138;2007/1;A43;NO
u000138;2007/2;A55;A
u000138;2007/2;A46;A
u000138;2007/2;A52;SU
u000138;2007/2;A51;A
u000138;2008/1;A40;A
u000138;2008/1;A12;A
u000138;2008/2;A45;A
u000138;2008/2;A14;SU
u000138;2008/2;A17;A
u000138;2009/1;A35;NP
u000139;2013/1;A48;SU
u000139;2013/1;A01;SU
u000139;2013/1;A58;NO
u000139;2013/1;A01;NP
u000139;2013/2;A21;NO
u000139;2013/2;A60;SU
u000139;2013/2;A31;NP
u000139;2014/1;A16;A
u000139;2014/1;A31;A
u000139;2014/1;A04;A
u000139;2014/2;A50;A
u000139;2015/1;A40;A
u000139;2015/2;A05;NP
u000139;2015/2;A57;A
u000139;2016/1;A39;A
u000139;2016/1;A36;SU
u000140;2022/1;A37;SU
u000140;2022/1;A58;SU
u000140;2022/1;A17;SU
u000140;2022/1;A16;SU
u000141;2005/2;A40;NP
u000141;2005/2;A32;A
u000141;2005/2;A47;SU
u000141;2006/2;A26;NO
u000141;2006/2;A34;A
u000141;2006/2;A40;SU
u000141;2007/1;A51;A
u000141;2007/1;A02;SU
u000141;2007/1;A04;NO
u000141;2007/2;A35;A
u000141;2007/2;A48;NO
u000141;2007/2;A03;SU
u000141;2008/1;A02;A
u000141;2008/1;A15;A
u000141;2008/1;A44;NO
u000141;2008/2;A40;SU
u000141;2008/2;A59;NO
u000141;2008/2;A18;SU
u000141;2009/1;A40;A
u000141;2009/1;A36;NO
u000141;2009/1;A20;NP
u000142;2002/1;A04;A
u000142;2002/1;A26;NP
u000142;2003/1;A50;SU
u000142;2003/1;A30;NO
u000142;2003/1;A03;NO
u000143;2017/2;A44;SU
u000143;2017/2;A55;NO
u000143;2018/2;A29;A
u000143;2018/2;A33;EX
u000143;2018/2;A27;A
u000143;2019/2;A28;SU
u000143;2019/2;A08;NO
u000143;2019/2;A13;NO
u000144;2009/2;A31;SU
u000144;2010/1;A42;SU
u000144;2010/1;A20;SU
u000144;2010/2;A20;SU
u000144;2010/2;A02;A
u000144;2011/1;A04;SU
u000144;2011/1;A05;NO
u000144;2011/2;A45;NO
u000144;2012/1;A07;A
u000144;2012/1;A46;NO
u000144;2012/2;A60;SU
u000144;2012/2;A11;SU
u000144;2012/2;A52;SU
u000144;2013/1;A31;NP
u000144;2013/2;A01;NP
u000145;2010/2;A49;NP
u000145;2011/1;A23;SU
u000145;2011/1;A19;NO
u000145;2011/1;A36;SU
u000145;2011/2;A04;A
u000145;2011/2;A44;NO
u000145;2011/2;A07;NO
u000145;2012/1;A40;A
u000145;2012/1;A54;SU
u000145;2012/1;A28;NO
u000145;2012/2;A32;SU
u000145;2012/2;A21;SU
u000145;2012/2;A42;NO
u000145;2013/1;A59;NP
u000145;2013/1;A09;NP
u000146;2022/2;A16;A
u000146;2022/2;A28;NO
u000146;2022/2;A56;NP
u000146;2022/2;A30;A
u000147;2001/1;A40;SU
u000147;2001/1;A16;SU
u000147;2001/1;A06;EX
u000147;2001/2;A15;NP
u000147;2001/2;A46;NP
u000147;2002/1;A04;A
u000147;2002/2;A08;SU
u000147;2003/2;A09;NO
u000147;2003/2;A10;A
u000147;2004/1;A39;A
u000147;2004/1;A20;A
u000147;2004/1;A29;NO
u000147;2004/1;A13;A
u000148;2006/1;A33;NO
u000148;2006/1;A09;A
u000148;2006/1;A58;A
u000149;2010/1;A60;NO
u000149;2010/1;A39;NO
u000149;2010/1;A34;NO
u000149;2011/1;A46;SU
u000149;2011/1;A07;A
u000149;2011/1;A28;SU
u000149;2012/1;A29;NP
u000149;2012/1;A14;NP
u000149;2012/1;A19;SU
u000149;2012/2;A01;NO
u000149;2012/2;A11;NO
u000149;2013/1;A19;NP
u000149;2014/1;A36;SU
u000149;2014/1;A48;A
u000149;2014/1;A26;A
u000149;2014/2;A37;A
u000150;2021/1;A27;SU
u000150;2021/1;A33;SU
u000151;2015/1;A23;A
u000151;2015/1;A45;NO
u000151;2015/1;A28;EX
u000151;2015/2;A36;NP
u000151;2015/2;A39;NO
u000151;2015/2;A47;SU
u000151;2016/1;A51;NO
u000151;2016/1;A38;EX
u000151;2016/1;A07;NP
u000151;2016/1;A18;NO
u000151;2016/1;A60;SU
u000151;2016/2;A47;SU
u000151;2016/2;A36;A
u000151;2016/2;A17;A
u000151;2016/2;A14;NP
u000152;2015/1;A49;NP
u000152;2015/1;A34;SU
u000152;2015/1;A50;A
u000152;2015/2;A54;A
u000152;2015/2;A18;A
u000152;2015/2;A55;NO
u000152;2016/1;A38;NO
u000152;2016/1;A10;A
u000152;2016/2;A29;NO
u000152;2016/2;A01;A
u000152;2016/2;A27;A
u000152;2016/2;A32;A
u000152;2017/1;A02;A
u000152;2017/1;A22;NO
u000152;2017/2;A52;SU
u000152;2017/2;A46;A
u000152;2018/1;A20;A
u000152;2018/2;A41;A
u000152;2018/2;A31;A
u000153;2011/1;A50;A
u000153;2011/1;A48;SU
u000153;2011/1;A36;A
u000153;2012/1;A28;SU
u000153;2012/1;A02;SU
u000153;2012/1;A10;A
u000153;2012/2;A05;A
u000153;2012/2;A32;NO
u000153;2013/1;A01;A
u000153;2013/1;A47;NO
u000153;2013/1;A15;SU
u000153;2013/2;A04;M
u000153;2013/2;A59;A
u000153;2013/2;A02;A
u000153;2014/1;A18;A
u000153;2014/2;A08;NP
u000154;2010/1;A53;A
u000154;2010/1;A18;NO
u000154;2010/2;A47;NO
u000154;2010/2;A48;NO
u000154;2010/2;A35;A
u000154;2011/1;A23;SU
u000154;2011/1;A25;A
u000154;2011/1;A52;SU
u000154;2011/2;A32;SU
u000154;2011/2;A26;A
u000154;2012/1;A56;NP
u000154;2012/1;A24;SU
u000154;2012/1;A17;NP
u000154;2012/2;A54;A
u000154;2012/2;A55;SU
u000154;2012/2;A59;A
u000154;2013/1;A31;NO
u000154;2013/1;A49;NO
u000154;2013/2;A42;NP
u000154;2013/2;A14;NP
u000154;2013/2;A38;SU
u000154;2014/1;A36;NO
u000154;2015/1;A43;SU
u000154;2015/1;A10;SU
u000154;2015/2;A55;SU
u000154;2016/1;A13;NO
u000154;2016/1;A11;SU
u000155;2018/2;A20;NO
u000155;2018/2;A08;A
u000156;2000/1;A42;NO
u000157;2017/2;A23;A
u000157;2017/2;A33;SU
u000157;2017/2;A59;SU
u000158;2019/2;A25;SU
u000158;2019/2;A12;NO
u000159;2018/1;A46;A
u000159;2018/1;A52;NO
u000159;2018/1;A58;NO
u000160;2003/1;A18;NO
u000160;2003/1;A51;SU
u000160;2003/2;A04;NO
u000160;2003/2;A09;A
u000160;2004/1;A11;A
u000160;2004/1;A45;NP
u000160;2004/2;A10;SU
u000160;2004/2;A26;A
u000160;2005/2;A07;NP
u000160;2005/2;A59;A
u000160;2006/2;A50;A
u000160;2006/2;A32;NP
u000160;2006/2;A30;SU
u000160;2007/1;A10;NO
u000160;2008/1;A06;A
u000160;2008/1;A57;A
u000160;2009/2;A46;SU
u000160;2009/2;A33;SU
u000160;2010/1;A36;NP
u000160;2010/1;A30;NO
u000160;2010/1;A32;SU
u000160;2010/1;A19;NP
u000160;2010/1;A15;A
u000160;2010/2;A39;NO
u000160;2011/2;A07;A
u000160;2011/2;A27;EX
u000160;2012/1;A16;NO
u000160;2013/1;A21;SU
u000160;2013/1;A02;NP
u000160;2014/1;A58;A
u000161;2011/1;A53;SU
u000161;2011/1;A29;A
u000161;2011/1;A08;SU
u000161;2012/1;A20;A
u000161;2012/2;A08;NO
u000161;2012/2;A23;NP
u000161;2013/1;A54;A
u000161;2013/1;A33;A
u000161;2013/1;A11;M
u000161;2014/1;A24;EX
u000161;2014/1;A41;EX
u000161;2014/1;A55;A
u000161;2014/2;A50;NP
u000162;2006/1;A44;A
u000162;2006/1;A04;A
u000162;2006/1;A41;NO
u000163;2003/1;A54;SU
u000163;2003/1;A28;SU
u000163;2003/1;A36;NO
u000163;2003/2;A60;NO
u000163;2003/2;A27;NP
u000163;2003/2;A41;A
u000163;2003/2;A22;SU
u000163;2004/1;A34;SU
u000163;2004/1;A33;SU
u000163;2004/1;A31;NO
u000163;2004/1;A51;A
u000163;2004/2;A27;A
u000163;2005/1;A08;NO
u000163;2005/1;A32;A
u000163;2005/1;A09;A
u000163;2005/2;A30;A
u000163;2005/2;A40;A
u000163;2006/1;A45;SU
u000164;2003/1;A36;A
u000164;2003/1;A02;A
u000164;2003/2;A19;A
u000164;2003/2;A12;A
u000164;2003/2;A58;A
u000164;2004/1;A23;SU
u000164;2004/2;A37;SU
u000164;2004/2;A26;SU
u000164;2005/1;A50;SU
u000164;2005/1;A53;NP
u000164;2005/2;A30;A
u000164;2005/2;A32;A
u000164;2005/2;A51;A
u000164;2005/2;A24;A
u000164;2006/1;A33;NP
u000164;2006/1;A57;SU
u000164;2006/1;A49;A
u000164;2006/2;A26;A
u000164;2006/2;A46;A
u000164;2006/2;A38;EX
u000164;2007/1;A35;NO
u000164;2007/2;A34;NP
u000164;2008/1;A28;NP
u000165;2018/2;A48;A
u000165;2018/2;A32;A
u000166;2002/1;A24;A
u000166;2002/1;A49;SU
u000167;2012/2;A56;SU
u000167;2013/1;A35;A
u000167;2013/1;A48;SU
u000167;2013/2;A14;A
u000167;2013/2;A15;A
u000167;2014/1;A50;NO
u000167;2014/1;A02;A
u000167;2014/2;A06;SU
u000167;2014/2;A23;A
u000167;2014/2;A39;A
u000168;2019/1;A30;NO
u000168;2019/1;A36;SU
u000169;2001/1;A58;A
u000169;2001/1;A11;NP
u000169;2001/2;A57;NO
u000169;2001/2;A05;NP
u000169;2001/2;A48;A
u000169;2002/1;A50;SU
u000169;2002/1;A32;NO
u000169;2002/2;A06;NO
u000169;2002/2;A43;NO
u000169;2003/1;A23;NO
u000169;2003/1;A47;A
u000169;2003/1;A52;A
u000169;2003/1;A59;NO
u000169;2003/2;A09;SU
u000169;2003/2;A04;SU
u000169;2003/2;A31;A
u000169;2004/2;A07;SU
u000169;2004/2;A10;A
u000169;2005/2;A37;SU
u000169;2005/2;A39;A
u000169;2006/2;A33;A
u000169;2006/2;A17;A
u000169;2008/1;A20;SU
u000169;2008/1;A44;SU
u000170;2003/2;A12;EX
u000170;2003/2;A25;A
u000170;2003/2;A30;SU
u000170;2004/1;A18;A
u000170;2004/1;A48;NO
u000170;2004/1;A50;A
u000170;2004/1;A53;NO
u000170;2004/2;A19;NO
u000170;2004/2;A32;NO
u000171;2019/1;A15;A
u000171;2019/1;A20;A
u000171;2019/1;A10;SU
u000172;2011/1;A12;SU
u000172;2011/1;A01;NP
u000172;2011/1;A34;NO
u000172;2011/1;A23;NO
u000172;2011/1;A59;A
u000173;2002/2;A55;NO
u000173;2002/2;A03;NO
u000174;2002/1;A45;SU
u000174;2002/1;A43;NP
u000174;2002/1;A33;A
u000174;2002/1;A49;NP
u000174;2002/1;A19;NP
u000174;2002/2;A20;EX
u000174;2002/2;A25;A
u000174;2002/2;A01;SU
u000174;2003/1;A57;M
u000174;2003/1;A42;SU
u000174;2003/1;A22;EX
u000175;2004/1;A03;SU
u000175;2004/1;A45;NO
u000175;2004/1;A15;NP
u000175;2004/2;A07;NO
u000175;2004/2;A37;SU
u000175;2004/2;A56;NP
u000175;2004/2;A11;A
u000175;2005/1;A24;SU
u000175;2005/1;A33;NO
u000175;2005/1;A18;A
u000175;2005/1;A05;NO
u000175;2005/2;A34;NO
u000175;2005/2;A56;NP
u000175;2005/2;A53;NO
u000175;2005/2;A04;A
u000175;2006/1;A46;NO
u000175;2006/2;A52;NP
u000175;2006/2;A44;NO
u000175;2007/1;A12;SU
u000175;2007/1;A09;A
u000175;2007/2;A51;SU
u000175;2007/2;A42;NP
u000175;2007/2;A23;NO
u000175;2007/2;A55;A
u000175;2008/1;A08;A
u000175;2008/1;A50;NO
u000175;2008/2;A15;A
u000176;2013/2;A18;SU
u000176;2013/2;A57;A
u000176;2013/2;A38;A
u000176;2014/1;A04;A
u000176;2014/1;A29;A
u000176;2014/1;A60;SU
u000177;2020/1;A12;NP
u000177;2020/1;A42;A
u000177;2020/1;A08;A
u000177;2020/1;A34;NP
u000178;2007/2;A08;A
u000178;2007/2;A43;A
u000178;2007/2;A50;NO
u000178;2007/2;A01;SU
u000179;2009/2;A48;NP
u000179;2010/1;A03;EX
u000179;2010/1;A40;NP
u000179;2010/1;A30;NP
u000179;2010/2;A30;NO
u000179;2010/2;A13;NP
u000179;2010/2;A07;SU
u000179;2011/1;A33;A
u000179;2011/2;A09;NO
u000179;2011/2;A48;NO
u000179;2011/2;A24;SU
u000179;2012/1;A15;A
u000179;2012/1;A59;SU
u000179;2012/1;A44;A
u000179;2012/2;A59;A
u000179;2012/2;A39;SU
u000179;2012/2;A08;A
u000179;2014/1;A39;A
u000179;2014/1;A51;A
u000179;2014/2;A56;NP
u000179;2014/2;A02;SU
u000180;2012/1;A27;A
u000180;2012/1;A44;A
u000180;2012/2;A20;SU
u000180;2012/2;A29;A
u000180;2012/2;A48;NO
u000180;2012/2;A24;SU
u000180;2013/1;A31;A
u000180;2013/2;A55;A
u000180;2013/2;A21;A
u000180;2014/1;A15;A
u000180;2014/1;A22;NO
u000181;2015/2;A43;NP
u000181;2015/2;A06;A
u000181;2016/1;A52;SU
u000181;2016/1;A02;A
u000181;2016/1;A19;A
u000181;2016/2;A29;SU
u000181;2017/1;A57;NO
u000182;2010/2;A50;NP
u000182;2010/2;A56;A
u000182;2010/2;A02;A
u000182;2010/2;A15;SU
u000182;2010/2;A60;A
u000182;2011/1;A12;NO
u000182;2011/1;A32;A
u000182;2011/1;A40;A
u000182;2011/2;A36;NP
u000182;2011/2;A57;A
u000182;2011/2;A31;A
u000183;2019/2;A29;A
u000183;2019/2;A18;NO
u000183;2019/2;A32;NO
u000183;2020/1;A56;A
u000184;2022/2;A14;SU
u000184;2022/2;A35;NO
u000184;2022/2;A06;SU
u000185;2012/1;A56;A
u000186;2022/2;A49;NP
u000187;2007/1;A06;NO
u000187;2007/1;A50;A
u000187;2007/1;A18;A
u000187;2007/1;A04;SU
u000187;2007/2;A28;SU
u000187;2007/2;A27;SU
u000187;2007/2;A27;A
u000187;2008/2;A44;A
u000187;2008/2;A40;NP
u000187;2008/2;A14;A
u000187;2009/2;A21;SU
u000187;2009/2;A47;SU
u000187;2009/2;A02;NO
u000187;2009/2;A04;A
u000187;2009/2;A24;A
u000188;2001/1;A13;A
u000188;2001/1;A36;A
u000188;2001/1;A11;NO
u000188;2001/2;A30;NP
u000188;2001/2;A37;A
u000188;2001/2;A42;NP
u000188;2002/1;A29;SU
u000188;2002/1;A39;NO
u000188;2002/1;A38;SU
u000188;2002/2;A35;SU
u000188;2002/2;A03;A
u000188;2002/2;A09;A
u000188;2002/2;A58;A
u000188;2003/1;A47;NO
u000188;2003/1;A53;A
u000188;2003/2;A04;A
u000188;2004/1;A26;SU
u000188;2004/2;A10;SU
u000188;2004/2;A57;NP
u000188;2004/2;A46;NP
u000188;2005/1;A43;A
u000188;2005/1;A41;A
u000188;2005/1;A26;SU
u000188;2005/2;A16;NO
u000188;2005/2;A46;A
u000188;2006/1;A38;A
u000188;2006/1;A60;NO
u000188;2006/2;A54;A
u000188;2006/2;A02;NP
u000188;2007/1;A21;NO
u000188;2007/2;A34;A
u000188;2007/2;A30;A
u000188;2008/1;A14;NO
u000188;2008/1;A20;NO
u000188;2008/2;A25;NP
u000188;2008/2;A44;A
u000188;2009/1;A55;A
u000188;2009/1;A02;SU
u000188;2009/1;A08;SU
u000188;2009/1;A52;NO
u000188;2009/2;A10;SU
u000188;2010/1;A32;A
u000188;2010/2;A35;NP
u000188;2011/1;A12;SU
u000189;2011/1;A27;NP
u000189;2011/1;A21;NO
